SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
°×½ğÀ¥ÂØ½£4		928		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\platina.lua	allskill_v	baijinkunlun_1_3																																									
°×½ğÀ¥ÂØµ¶4		929		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\platina.lua	allskill_v	baijinkunlun_2_3																																									
·Å±¬ÖñÌØĞ§		932		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_07.spr				0	0	0	0	0	160	0	0	0	0	7	284	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\skillstate.lua																																										·Å±¬ÖñÌØĞ§	
Hµo quang Èn th©n	Vßng trßn  t¨ng c­êng thuéc tİnh	945		2					117	0	1	2	0	180	0	0	0	0	7	950	1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl																																								ÎŞ³ÜµÄÓÀ¾ÃÒşÉí¹â»·	
Hµo quang Èn th©n	Vßng trßn  t¨ng c­êng thuéc tİnh	950		0					117	2	0	2	0	180	0	0	0	0	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\trap.lua	stun_p	conctrl																																								ÎŞ³ÜµÄÓÀ¾ÃÒşÉí¹â»·	
¿ØÖÆĞÍÑ£ÔÎÏİÚå	C«ng kİch néi c«ng 	951		0	\spr\Ui\skill\ÎåĞĞÏİÚå.spr			\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	161	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl	freezetimereduce_p	conctrl																																					\script\skill\lvlup_luanhuan_ji.lua	"C¹m bÉy tèi cao, giÉm ph¶i khã b¶o toµn sinh m¹ng."	
¿ØÖÆÏİÚå±¬Õ¨	C«ng kİch néi c«ng 	952		0			\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	2	0	0	0	3	5	3	6	162	-1	4	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	10	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl	freezetimereduce_p	conctrl																																						"Chiªu thøc tèi cao, L«i s¸t trªn diÖn réng."	
ÏÈ·æ¹Ù¹â»·		953		2	\spr\skill\others\xianfengguan.spr				152	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										ÏÈ·æ¹Ù¹â»·	
±øÂíÔªË§¹â»·		954		2	\spr\skill\others\bingmayuanshuai.spr				153	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										±øÂíÔªË§¹â»·	
´óØ©Ïà¹â»·		955		2	\spr\skill\others\dachengxiang.spr				154	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										´óØ©Ïà¹â»·	
»ÊµÛ¹â»·		956		2	\spr\skill\others\huangdi.spr				155	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										»ÊµÛ¹â»·	
Ìì×Ó¹â»·		957		2	\spr\skill\others\tianzi.spr				156	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										Ìì×Ó¹â»·	
Kü n¨ng Tiªn Phong		958		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																								ÏÈ·æ¹Ù¹â»·	
Kü n¨ng Nguyªn So¸i		959		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	physicsres_p	marshal	allskill_v	marshal																																						±øÂíÔªË§¹â»·	
Kü n¨ng Thõa T­íng		960		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	lifemax_p	minister	manamax_p	minister																																						´óØ©Ïà¹â»·	
Kü n¨ng Hoµng §Õ		961		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	king																																								»ÊµÛ¹â»·	
Kü n¨ng Thiªn Tö		962		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allres_p	emperor	allskill_v	emperor																																						Ìì×Ó¹â»·	
Ê¥¹âÇß¶Ü£¨½öĞ§¹û£©		963		2					159	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										¿çÔ½µØÍ¼Ê¹ÓÃµÄ±£»¤×´Ì¬Ğ§¹û	
T¨ng vâ c«ng		966		2					0	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua	allskill_v	SkillPoint																																								T¨ng 1 ®iÓm vâ c«ng	
T¨ng kinh nghiÖm		967		2					67	2	0	2	0	180	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									T¨ng kinh nghiÖm	
¼ÓÑª×´Ì¬	hç trî bŞ ®éng 	976		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	lifemax_v	AddLife																																								¼ÓÑªÃ¿¼¶Ôö¼Ó100	
¼ÓÅÜ×´Ì¬	hç trî bŞ ®éng 	977		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	fastwalkrun_p	AddSpeed																																								¼ÓÅÜÃ¿¼¶Ôö¼Ó10%	
¼Ó¿¹×´Ì¬	hç trî bŞ ®éng 	978		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	allres_p	AddResistant																																								¼Ó¿¹Ã¿¼¶Ôö¼Ó1%	
Hång NguyÖt		979		2					160	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua																																										Hång NguyÖt	
À¶ÔÂ		980		2					161	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua																																										À¶ÔÂ	
NÕn C¸t T­êng		981		2					67	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									1Ğ¡Ê±level±¶¾­Ñé	
NÕn Nh­ ı		982		2					67	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									1Ğ¡Ê±level±¶¾­Ñé	
Ë«»Ø×´Ì¬	hç trî bŞ ®éng 	987		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	DoubleRestore	manareplenish_v	DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		²Ë1	
²Ë2	Chñ ®éng hç trî c«ng kİch	988		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	jiugongwan	manareplenish_v	jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		²Ë2	
²Ë3	Chñ ®éng hç trî c«ng kİch	989		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	yuluwan	manareplenish_v	yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		²Ë3	
¼ÓÑª×´Ì¬_Ñô	hç trî bŞ ®éng 	990		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	lifemax_yan_v	AddLife																																								¼ÓÑªÃ¿¼¶Ôö¼Ó100	
¼ÓÅÜ×´Ì¬_Ñô	hç trî bŞ ®éng 	991		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	fastwalkrun_yan_p	AddSpeed																																								¼ÓÅÜÃ¿¼¶Ôö¼Ó10%	
Ìì³ØÏİÚå	Vßng trßn  hç trî c«ng kİch	1003	400	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	1	2	0	400	0	0	0	3	7	1004	-1	1	0	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\tianchiskills.lua	poisondamage_v	tianchixianjin	fastwalkrun_p	tianchixianjin	colddamage_v	tianchixianjin	lightingdamage_v	tianchixianjin	firedamage_v	tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		ÉËº¦¹â»·	
Ìì³ØÏİÚå×Óµ¯		1004		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	0	2	0	180	0	0	0	3	7	306	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianchiskills.lua	poisondamage_v	tianchixianjin	fastwalkrun_p	tianchixianjin	colddamage_v	tianchixianjin	lightingdamage_v	tianchixianjin	firedamage_v	tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin		tianchixianjin			
ÏİÚåÒşÉíÇÒÎŞµĞ	Hç trî chñ ®éng	1005		3	\spr\Ui\×÷·»Í¼±ê\Ãæ¾ß·»_0.spr				0	0	0	2	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\tianchiskills.lua	hide	npchide	block_rate	npchide																																						ÏİÚå×¨ÓÃ Ö® ³¬¼¶ÒşÉí	
NPCÎŞµĞ	±»¶¯ÌØĞ§	1008		3	\spr\Ui\×÷·»Í¼±ê\Ãæ¾ß·»_0.spr				0	0	0	2	0	0	0	0	0	2	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\tianchiskills.lua	block_rate	npchide																																								»ú¹Ø×¨ÓÃ Ö® ³¬¼¶ÒşÉí	
È«¼¼ÄÜ×´Ì¬		1009		2					160	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																								È«¼¼ÄÜ	
Àä±ù¼¼ÄÜ	C«ng kİch néi c«ng 	1013	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	800	0	1	5	4	3	307	-1	32	1	11	20	0	0		0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1014	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\jianzhong.lua	fatallystrike_p	lengbingjineng	forbit_attack	lengbingjineng	frozen_action	lengbingjineng	forbit_takemedicine	lengbingjineng	invincibility	lengbingjineng				lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng			
Àä±ù±ùÇ½	C«ng kİch néi c«ng 	1014	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	800	0	0	0	3	6	308	-1	1	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\jianzhong.lua	fatallystrike_p	lengbingjineng	forbit_attack	lengbingjineng	frozen_action	lengbingjineng	forbit_takemedicine	lengbingjineng	invincibility	lengbingjineng				lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng		lengbingjineng			
PhÇn th­ëng kü n¨ng Danh M«n.	hç trî bŞ ®éng 	1019		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\mingmen.lua	damagerate_p	mingmen	lifemax_v	mingmen	lifemax_yan_v	mingmen																																				¼ÓÑªÃ¿¼¶Ôö¼Ó100	
×í¾ÆĞ§¹û		1020		2		\spr\item\newyear2010\×í¾Æ.spr			166	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										×í¾ÆÊ±µÄĞ§¹û	
Ph¸t ra Tri Thï t¬	C«ng kİch ngo¹i c«ng  	1025		0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	5	4	3	0	164	-1	1	1	11	0	0	0		0	0	0	360	360	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	32		0					0	0	0	1	1	\script\skill\special\spider_web.lua	execscript	spider_web	missle_speed_v	spider_web	skill_attackradius	spider_web	skill_cost_v	spider_web	missle_hitcount	spider_web																																Tri Thï T¬	
¹Å¾øÉ±¶¾ÊÖ		1026		0	\spr\Ui\skill\Òõ·çÊ´¹Ç.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	5	4	3	0	313	-1	1	1	11	0	0	0		0	0	0	1080	1080	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	1	0	0	32		0					0	0	0	1	1	\script\skill\special\jianzhong.lua	lifereplenish_v	gujuesha	frozen_action	gujuesha	missle_speed_v	gujuesha	skill_attackradius	gujuesha	forbit_takemedicine	gujuesha	skill_cost_v	gujuesha	forbit_attack	gujuesha																													
Kh«ng cö ®éng ®­îc	C«ng kİch ngo¹i c«ng  	1027		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_41.spr		\sound\skill\Ä¦Ú­ÎŞÁ¿.wav		0	0	0	0	0	448	0	2	9	1	1	301	-1	1	1	11	0	0	0		0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\spider_web.lua	frozen_action	spider_web	forbit_attack	spider_web	forbit_takemedicine	spider_web																																				Tri Thï T¬	
2011ÄêVIP¹â»·		1028		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				136	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lifemax_yan_v		manamax_yan_v																																								
½£Ú£23ºÅÎŞĞÎ¹Æ	Vßng trßn  hç trî c«ng kİch	1029	400	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	1	2	0	400	0	0	0	3	7	1030	-1	1	0	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\jianzhong.lua	poisondamage_v	jianzhong_gu	fastwalkrun_p	jianzhong_gu	colddamage_v	jianzhong_gu																																				ÉËº¦¹â»·	
½£Ú£23ºÅÎŞĞÎ¹Æ×Óµ¯		1030		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	0	2	0	180	0	0	0	3	7	314	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jianzhong.lua	poisondamage_v	jianzhong_gu	fastwalkrun_p	jianzhong_gu	colddamage_v	jianzhong_gu																																					
ÉßÍõ¼¼ÄÜ	C«ng kİch ngo¹i c«ng  	1031	601	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	0	\sound\skill\sound_k009.wav	0	0	0	0	0	360	15	0	1	2	2	91	-1	5	1	10	1	0	6		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	80	20	1	1	0	0	2	0	24	0				0	0	1	2	1	\script\skill\special\jianzhong.lua	physicsenhance_p	tudushui	poisondamage_v	tudushui	missle_speed_v	tudushui	skill_attackradius	tudushui																																			
ÍÂ¶¾Ë®¼ÓÇ¿		1032		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_01.spr		0	0	0	0	0	0	0	480	0	0	0	0	1	91	-1	1	1	11	0	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jianzhong.lua	physicsenhance_p	tudushui	poisondamage_v	tudushui	missle_speed_v	tudushui	skill_attackradius	tudushui																																			
TriÖt Kim Phï		1038		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qianbaoku.lua	physicsres_p	chejinfu	physicsres_yan_p	chejinfu																																						Gi¶m 50% kh¸ng vËt lı cña môc tiªu.	
TriÖt Méc Phï		1039		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\qianbaoku.lua	poisonres_p	chemufu	poisonres_yan_p	chemufu																																						Gi¶m 50% kh¸ng ®éc cña môc tiªu.	
