SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
¶Ï»ê´Ì_BOSS×¨ÓÃ	C«ng kİch ngo¹i c«ng  	930	100	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_41.spr		\sound\skill\sound_k005.wav	0	0	0	0	2	1	400	5	1	5	1	11	224	-1	1	0	9	0	1	0		0	2	0	27	27	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	35	0	32		5					0	0	0	-1	1	\script\skill\npc\tianwang.lua	physicsenhance_p	boss_duanhun	stun_p	boss_duanhun	deadlystrike_p	boss_duanhun	missle_speed_v	boss_duanhun	skill_attackradius	boss_duanhun	skill_cost_v	boss_duanhun	skill_param1_v	boss_duanhun	skill_param2_v	boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		BOSS×¨ÓÃ¶Ï»ê´Ì	
ÌìÍâÁ÷ĞÇ_boss	C«ng kİch ngo¹i c«ng  	931	802	0	\spr\Ui\skill\Òµ»ğ·Ù³Ç.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	420	0	0	0	4	6	171	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	363	80	20	-2	1	0	0	1	0	0	0				0	0	1	3	1	\script\skill\npc\tianren.lua	firedamage_v	boss_tianwai	skill_attackradius	boss_tianwai	skill_cost_v	boss_tianwai	skill_eventskilllevel	boss_tianwai	skill_vanishedevent	boss_tianwai	skill_showevent	boss_tianwai	addskillexp1	boss_tianwai	skill_skillexp_v	boss_tianwai	seriesdamage_p	boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		boss_tianwai		ÌìÈÌµ¶·¨µÄ¸ß¼¶ÕĞÊ½£¬¶Ô´ó·¶Î§ÄÚBOSS×¨ÓÃµÄÌìÍâÁ÷ĞÇ	
Cuång né ng­u	C«ng kİch néi c«ng 	933	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	291	-1	8	1	11	20	0	0		0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	934	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ."	
¿ñÅ£Ö®Å­×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	934	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	292	-1	16	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Å£Ä§Íõ×¨ÓÃÎä¹¦¡£	
M·nh ng­u c­êng tËp	C«ng kİch néi c«ng 	935	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0		0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	1	936	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
ÃÍÅ£Ç¿Ï®×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	936	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	1	5	4	3	294	-1	4	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		ÃÍÅ£×¨ÓÃÎä¹¦¡£	
TiÓu ng­u l­u tinh ®an	C«ng kİch néi c«ng 	937	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	2	20	4	3	295	-1	3	1	11	20	0	0		0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	1	938	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		SÏ phãng ra 3 viªn l­u tinh vµ lµ c¹m bÉy	
Hµo quang Ng­u Ma V­¬ng	Vßng trßn  t¨ng c­êng thuéc tİnh	939	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			115	2	1	2	0	180	0	0	0	2	7	940	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		Ng­u Ma V­¬ng cã mét vßng hµo quang t¨ng c­êng lùc	
Hµo quang h×nh viªn ®¹n cña Ng­u Ma V­¬ng		940		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	115	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang			
Hµo quang m·nh ng­u	Vßng trßn  t¨ng c­êng thuéc tİnh	941	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			116	2	1	2	0	180	0	0	0	2	7	942	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	mengniu	lifereplenish_v	mengniu	manareplenish_v	mengniu	fasthitrecover_v	mengniu	freezetimereduce_p	mengniu	poisontimereduce_p	mengniu	stuntimereduce_p	mengniu	allres_p	mengniu	allresmax_p	mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		"M·nh ng­u sÏ ®­îc trang bŞ 1 vßng hµo quang, ng­u khİ v« tû"	
ÃÍÅ£¹â»·×Óµ¯		942		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	116	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	mengniu	lifereplenish_v	mengniu	manareplenish_v	mengniu	fasthitrecover_v	mengniu	freezetimereduce_p	mengniu	poisontimereduce_p	mengniu	stuntimereduce_p	mengniu	allres_p	mengniu	allresmax_p	mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu			
Hµo quang th¸i ng­u	Vßng trßn  t¨ng c­êng thuéc tİnh	943	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			147	2	1	2	0	180	0	0	0	2	7	944	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	cainiu	lifereplenish_v	cainiu	manareplenish_v	cainiu	fasthitrecover_v	cainiu	freezetimereduce_p	cainiu	poisontimereduce_p	cainiu	stuntimereduce_p	cainiu	allres_p	cainiu	allresmax_p	cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		Th¸i ng­u sÏ ®­îc trang bŞ 1 vßng hµo quang	
²ËÅ£¹â»·×Óµ¯		944		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	147	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	cainiu	lifereplenish_v	cainiu	manareplenish_v	cainiu	fasthitrecover_v	cainiu	freezetimereduce_p	cainiu	poisontimereduce_p	cainiu	stuntimereduce_p	cainiu	allres_p	cainiu	allresmax_p	cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu			
test¹â»·	Vßng trßn  t¨ng c­êng thuéc tİnh	946	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			115	2	1	2	0	180	0	0	0	2	7	940	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		Ng­u Ma V­¬ng cã mét vßng hµo quang t¨ng c­êng lùc	
testskill1	C«ng kİch néi c«ng 	947	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	291	-1	8	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	934	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ."	
testskill2	C«ng kİch néi c«ng 	948	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	936	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
testskill3	C«ng kİch néi c«ng 	949	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	2	20	4	3	295	-1	3	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	938	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		SÏ phãng ra 3 viªn l­u tinh vµ lµ c¹m bÉy	
GM´ó·¶Î§¹¥»÷¼¼ÄÜ	C«ng kİch néi c«ng 	968	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	297	-1	16	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	969	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ."	
GM´ó·¶Î§¹¥»÷¼¼ÄÜ×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	969	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	298	-1	16	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		GM×¨ÓÃÎä¹¦¡£	
GM»ù´¡¹¥»÷¼¼ÄÜ	C«ng kİch néi c«ng 	970	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_22.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	400	0	0	0	4	2	299	-1	3	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	971	0	20	-2	0	0	0	2		10					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		GM×¨ÓÃ¼¼ÄÜ£¬Í¶ÖÀ´óÁ¿°µÆ÷£¬ÍşÁ¦ÎŞ±ß¡£	
GMĞ¡·¶Î§¹¥»÷¼¼ÄÜ	C«ng kİch néi c«ng 	971	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	0	0	4	6	300	-1	3	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		GM×¨ÓÃÎä¹¦¡£	
GM¹â»·	Vßng trßn  t¨ng c­êng thuéc tİnh	972	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			115	2	1	2	0	180	0	0	0	2	7	973	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\gm_skill.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		GMÌØÓĞµÄÇ¿Á¦¹â»·£¬ÎŞ±ÈÁ¦Á¿µÄÔ´Èª£¡	
GM¹â»·×Óµ¯		973		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	115	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang			
GMÎ±¹¥»÷¼¼ÄÜ	C«ng kİch néi c«ng 	974	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	297	-1	16	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	969	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	poisondamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Î±×°µÄ¹¥»÷¼¼ÄÜÖ»ÓĞ¶¾ÉËº¦¡£	
GMÎ±¹¥»÷¼¼ÄÜ×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	975	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	298	-1	16	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	poisondamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Î±×°µÄ¹¥»÷¼¼ÄÜÖ»ÓĞ¶¾ÉËº¦¡£	
La H¸n TrËn	Vßng trßn  hç trî chiÕn ®Êu	983	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	984	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.	
La H¸n TrËn 		984		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	2	0	2	0	180	0	0	0	1	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		"TuyÖt kü trËn ph¸p, gióp ®ång ®éi t¨ng hiÖu qu¶ chiÕn ®Êu"	
