# PC event droprate per-entry catalog. One row per numeric [N] section.
SourceIndex	RelativePath	SectionIndex	Genre	Detail	Particular	RandRate	MinItemLevel	MaxItemLevel
14	jxanniversary3/qingchengshan.ini	40	0	7	7	500	0	0
14	jxanniversary3/qingchengshan.ini	41	0	7	8	500	0	0
14	jxanniversary3/qingchengshan.ini	42	0	7	9	500	0	0
14	jxanniversary3/qingchengshan.ini	43	0	7	10	500	0	0
14	jxanniversary3/qingchengshan.ini	44	0	7	11	500	0	0
14	jxanniversary3/qingchengshan.ini	45	0	7	12	500	0	0
14	jxanniversary3/qingchengshan.ini	46	0	7	13	500	0	0
14	jxanniversary3/qingchengshan.ini	47	0	8	0	300	0	0
14	jxanniversary3/qingchengshan.ini	48	0	8	1	300	0	0
14	jxanniversary3/qingchengshan.ini	49	0	9	0	100	0	0
14	jxanniversary3/qingchengshan.ini	50	0	9	1	100	0	0
14	jxanniversary3/qingchengshan.ini	51	4	238	1	1	0	0
14	jxanniversary3/qingchengshan.ini	52	4	239	1	1	0	0
14	jxanniversary3/qingchengshan.ini	53	4	240	1	1	0	0
14	jxanniversary3/qingchengshan.ini	54	6	1	18	0	0	0
14	jxanniversary3/qingchengshan.ini	55	6	1	19	0	0	0
14	jxanniversary3/qingchengshan.ini	56	4	396	1	0	0	0
14	jxanniversary3/qingchengshan.ini	57	4	397	1	0	0	0
14	jxanniversary3/qingchengshan.ini	58	6	1	196	10000	0	0
14	jxanniversary3/qingchengshan.ini	59	6	1	206	30000	0	0
14	jxanniversary3/qingchengshan.ini	60	4	508	1	20000	0	0
14	jxanniversary3/qingchengshan.ini	61	6	1	432	0	0	0
14	jxanniversary3/qingchengshan.ini	62	6	1	433	0	0	0
14	jxanniversary3/qingchengshan.ini	63	6	1	434	0	0	0
14	jxanniversary3/qingchengshan.ini	64	6	1	834	26	4	4
14	jxanniversary3/qingchengshan.ini	65	6	1	835	26	4	4
14	jxanniversary3/qingchengshan.ini	66	6	1	836	26	4	4
14	jxanniversary3/qingchengshan.ini	67	6	1	837	26	4	4
14	jxanniversary3/qingchengshan.ini	68	6	1	838	26	4	4
14	jxanniversary3/qingchengshan.ini	69	6	1	901	26	4	4
14	jxanniversary3/qingchengshan.ini	70	6	1	852	26	4	4
14	jxanniversary3/qingchengshan.ini	71	6	1	860	26	4	4
14	jxanniversary3/qingchengshan.ini	72	6	1	865	26	4	4
14	jxanniversary3/qingchengshan.ini	73	6	1	866	26	4	4
14	jxanniversary3/qingchengshan.ini	74	6	1	867	26	4	4
14	jxanniversary3/qingchengshan.ini	75	6	1	869	26	4	4
14	jxanniversary3/qingchengshan.ini	76	6	1	871	26	4	4
14	jxanniversary3/qingchengshan.ini	77	6	1	872	26	4	4
14	jxanniversary3/qingchengshan.ini	78	6	1	873	26	4	4
14	jxanniversary3/qingchengshan.ini	79	6	1	874	26	4	4
14	jxanniversary3/qingchengshan.ini	80	6	1	875	26	4	4
14	jxanniversary3/qingchengshan.ini	81	6	1	876	26	4	4
14	jxanniversary3/qingchengshan.ini	82	6	1	877	26	4	4
14	jxanniversary3/qingchengshan.ini	83	6	1	878	26	4	4
14	jxanniversary3/qingchengshan.ini	84	6	1	879	26	4	4
14	jxanniversary3/qingchengshan.ini	85	6	1	880	26	4	4
14	jxanniversary3/qingchengshan.ini	86	6	1	882	26	4	4
14	jxanniversary3/qingchengshan.ini	87	6	1	883	26	4	4
14	jxanniversary3/qingchengshan.ini	88	6	1	1173	100000	0	0
15	jxanniversary3/wuyishan.ini	1	0	0	0	300	0	0
15	jxanniversary3/wuyishan.ini	2	0	0	1	300	0	0
15	jxanniversary3/wuyishan.ini	3	0	0	2	300	0	0
15	jxanniversary3/wuyishan.ini	4	0	0	3	300	0	0
15	jxanniversary3/wuyishan.ini	5	0	0	4	300	0	0
15	jxanniversary3/wuyishan.ini	6	0	0	5	300	0	0
15	jxanniversary3/wuyishan.ini	7	0	1	0	300	0	0
15	jxanniversary3/wuyishan.ini	8	0	1	1	300	0	0
15	jxanniversary3/wuyishan.ini	9	0	1	2	300	0	0
15	jxanniversary3/wuyishan.ini	10	0	2	0	500	0	0
15	jxanniversary3/wuyishan.ini	11	0	2	1	500	0	0
15	jxanniversary3/wuyishan.ini	12	0	2	2	500	0	0
15	jxanniversary3/wuyishan.ini	13	0	2	3	500	0	0
15	jxanniversary3/wuyishan.ini	14	0	2	4	500	0	0
15	jxanniversary3/wuyishan.ini	15	0	2	5	500	0	0
15	jxanniversary3/wuyishan.ini	16	0	2	6	500	0	0
15	jxanniversary3/wuyishan.ini	17	0	2	7	500	0	0
15	jxanniversary3/wuyishan.ini	18	0	2	8	500	0	0
15	jxanniversary3/wuyishan.ini	19	0	2	9	500	0	0
15	jxanniversary3/wuyishan.ini	20	0	2	10	500	0	0
15	jxanniversary3/wuyishan.ini	21	0	2	11	500	0	0
15	jxanniversary3/wuyishan.ini	22	0	2	12	500	0	0
15	jxanniversary3/wuyishan.ini	23	0	2	13	500	0	0
15	jxanniversary3/wuyishan.ini	24	0	3	0	100	0	0
15	jxanniversary3/wuyishan.ini	25	0	4	0	100	0	0
15	jxanniversary3/wuyishan.ini	26	0	4	1	100	0	0
15	jxanniversary3/wuyishan.ini	27	0	5	0	400	0	0
15	jxanniversary3/wuyishan.ini	28	0	5	1	400	0	0
15	jxanniversary3/wuyishan.ini	29	0	5	2	400	0	0
15	jxanniversary3/wuyishan.ini	30	0	5	3	400	0	0
15	jxanniversary3/wuyishan.ini	31	0	6	0	300	0	0
15	jxanniversary3/wuyishan.ini	32	0	6	1	300	0	0
15	jxanniversary3/wuyishan.ini	33	0	7	0	500	0	0
15	jxanniversary3/wuyishan.ini	34	0	7	1	500	0	0
15	jxanniversary3/wuyishan.ini	35	0	7	2	500	0	0
15	jxanniversary3/wuyishan.ini	36	0	7	3	500	0	0
15	jxanniversary3/wuyishan.ini	37	0	7	4	500	0	0
15	jxanniversary3/wuyishan.ini	38	0	7	5	500	0	0
15	jxanniversary3/wuyishan.ini	39	0	7	6	500	0	0
15	jxanniversary3/wuyishan.ini	40	0	7	7	500	0	0
15	jxanniversary3/wuyishan.ini	41	0	7	8	500	0	0
15	jxanniversary3/wuyishan.ini	42	0	7	9	500	0	0
15	jxanniversary3/wuyishan.ini	43	0	7	10	500	0	0
15	jxanniversary3/wuyishan.ini	44	0	7	11	500	0	0
15	jxanniversary3/wuyishan.ini	45	0	7	12	500	0	0
15	jxanniversary3/wuyishan.ini	46	0	7	13	500	0	0
15	jxanniversary3/wuyishan.ini	47	0	8	0	300	0	0
15	jxanniversary3/wuyishan.ini	48	0	8	1	300	0	0
15	jxanniversary3/wuyishan.ini	49	0	9	0	100	0	0
15	jxanniversary3/wuyishan.ini	50	0	9	1	100	0	0
15	jxanniversary3/wuyishan.ini	51	4	238	1	1	0	0
15	jxanniversary3/wuyishan.ini	52	4	239	1	1	0	0
15	jxanniversary3/wuyishan.ini	53	4	240	1	1	0	0
15	jxanniversary3/wuyishan.ini	54	6	1	18	0	0	0
15	jxanniversary3/wuyishan.ini	55	6	1	19	0	0	0
15	jxanniversary3/wuyishan.ini	56	4	396	1	0	0	0
15	jxanniversary3/wuyishan.ini	57	4	397	1	0	0	0
15	jxanniversary3/wuyishan.ini	58	6	1	196	10000	0	0
15	jxanniversary3/wuyishan.ini	59	6	1	206	30000	0	0
15	jxanniversary3/wuyishan.ini	60	4	508	1	20000	0	0
15	jxanniversary3/wuyishan.ini	61	6	1	432	0	0	0
15	jxanniversary3/wuyishan.ini	62	6	1	433	0	0	0
15	jxanniversary3/wuyishan.ini	63	6	1	434	0	0	0
15	jxanniversary3/wuyishan.ini	64	6	1	834	28	3	3
15	jxanniversary3/wuyishan.ini	65	6	1	835	28	3	3
15	jxanniversary3/wuyishan.ini	66	6	1	836	28	3	3
15	jxanniversary3/wuyishan.ini	67	6	1	837	28	3	3
15	jxanniversary3/wuyishan.ini	68	6	1	838	28	3	3
15	jxanniversary3/wuyishan.ini	69	6	1	901	28	3	3
15	jxanniversary3/wuyishan.ini	70	6	1	852	28	3	3
15	jxanniversary3/wuyishan.ini	71	6	1	860	28	3	3
15	jxanniversary3/wuyishan.ini	72	6	1	865	28	3	3
15	jxanniversary3/wuyishan.ini	73	6	1	866	28	3	3
15	jxanniversary3/wuyishan.ini	74	6	1	867	28	3	3
15	jxanniversary3/wuyishan.ini	75	6	1	869	28	3	3
15	jxanniversary3/wuyishan.ini	76	6	1	871	28	3	3
15	jxanniversary3/wuyishan.ini	77	6	1	872	28	3	3
15	jxanniversary3/wuyishan.ini	78	6	1	873	28	3	3
15	jxanniversary3/wuyishan.ini	79	6	1	874	28	3	3
15	jxanniversary3/wuyishan.ini	80	6	1	875	28	3	3
15	jxanniversary3/wuyishan.ini	81	6	1	876	28	3	3
15	jxanniversary3/wuyishan.ini	82	6	1	877	28	3	3
15	jxanniversary3/wuyishan.ini	83	6	1	878	28	3	3
15	jxanniversary3/wuyishan.ini	84	6	1	879	28	3	3
15	jxanniversary3/wuyishan.ini	85	6	1	880	28	3	3
15	jxanniversary3/wuyishan.ini	86	6	1	882	28	3	3
15	jxanniversary3/wuyishan.ini	87	6	1	883	28	3	3
15	jxanniversary3/wuyishan.ini	88	6	1	1173	100000	0	0
16	qingchengshan.ini	1	0	0	0	300	0	0
16	qingchengshan.ini	2	0	0	1	300	0	0
16	qingchengshan.ini	3	0	0	2	300	0	0
16	qingchengshan.ini	4	0	0	3	300	0	0
16	qingchengshan.ini	5	0	0	4	300	0	0
16	qingchengshan.ini	6	0	0	5	300	0	0
16	qingchengshan.ini	7	0	1	0	300	0	0
16	qingchengshan.ini	8	0	1	1	300	0	0
16	qingchengshan.ini	9	0	1	2	300	0	0
16	qingchengshan.ini	10	0	2	0	500	0	0
16	qingchengshan.ini	11	0	2	1	500	0	0
16	qingchengshan.ini	12	0	2	2	500	0	0
16	qingchengshan.ini	13	0	2	3	500	0	0
16	qingchengshan.ini	14	0	2	4	500	0	0
16	qingchengshan.ini	15	0	2	5	500	0	0
16	qingchengshan.ini	16	0	2	6	500	0	0
16	qingchengshan.ini	17	0	2	7	500	0	0
16	qingchengshan.ini	18	0	2	8	500	0	0
16	qingchengshan.ini	19	0	2	9	500	0	0
16	qingchengshan.ini	20	0	2	10	500	0	0
16	qingchengshan.ini	21	0	2	11	500	0	0
16	qingchengshan.ini	22	0	2	12	500	0	0
16	qingchengshan.ini	23	0	2	13	500	0	0
16	qingchengshan.ini	24	0	3	0	100	0	0
16	qingchengshan.ini	25	0	4	0	100	0	0
16	qingchengshan.ini	26	0	4	1	100	0	0
16	qingchengshan.ini	27	0	5	0	400	0	0
16	qingchengshan.ini	28	0	5	1	400	0	0
16	qingchengshan.ini	29	0	5	2	400	0	0
16	qingchengshan.ini	30	0	5	3	400	0	0
16	qingchengshan.ini	31	0	6	0	300	0	0
16	qingchengshan.ini	32	0	6	1	300	0	0
16	qingchengshan.ini	33	0	7	0	500	0	0
16	qingchengshan.ini	34	0	7	1	500	0	0
16	qingchengshan.ini	35	0	7	2	500	0	0
16	qingchengshan.ini	36	0	7	3	500	0	0
16	qingchengshan.ini	37	0	7	4	500	0	0
16	qingchengshan.ini	38	0	7	5	500	0	0
16	qingchengshan.ini	39	0	7	6	500	0	0
16	qingchengshan.ini	40	0	7	7	500	0	0
16	qingchengshan.ini	41	0	7	8	500	0	0
16	qingchengshan.ini	42	0	7	9	500	0	0
16	qingchengshan.ini	43	0	7	10	500	0	0
16	qingchengshan.ini	44	0	7	11	500	0	0
16	qingchengshan.ini	45	0	7	12	500	0	0
16	qingchengshan.ini	46	0	7	13	500	0	0
16	qingchengshan.ini	47	0	8	0	300	0	0
16	qingchengshan.ini	48	0	8	1	300	0	0
16	qingchengshan.ini	49	0	9	0	100	0	0
16	qingchengshan.ini	50	0	9	1	100	0	0
16	qingchengshan.ini	51	4	238	1	1	0	0
16	qingchengshan.ini	52	4	239	1	1	0	0
16	qingchengshan.ini	53	4	240	1	1	0	0
16	qingchengshan.ini	54	6	1	18	0	0	0
16	qingchengshan.ini	55	6	1	19	0	0	0
16	qingchengshan.ini	56	4	396	1	0	0	0
16	qingchengshan.ini	57	4	397	1	0	0	0
16	qingchengshan.ini	58	6	1	196	10000	0	0
16	qingchengshan.ini	59	6	1	206	30000	0	0
16	qingchengshan.ini	60	4	508	1	20000	0	0
16	qingchengshan.ini	61	6	1	432	0	0	0
16	qingchengshan.ini	62	6	1	433	0	0	0
16	qingchengshan.ini	63	6	1	434	0	0	0
16	qingchengshan.ini	64	6	1	832	250000	0	0
17	wuyishan.ini	1	0	0	0	300	0	0
17	wuyishan.ini	2	0	0	1	300	0	0
17	wuyishan.ini	3	0	0	2	300	0	0
17	wuyishan.ini	4	0	0	3	300	0	0
17	wuyishan.ini	5	0	0	4	300	0	0
17	wuyishan.ini	6	0	0	5	300	0	0
17	wuyishan.ini	7	0	1	0	300	0	0
17	wuyishan.ini	8	0	1	1	300	0	0
17	wuyishan.ini	9	0	1	2	300	0	0
17	wuyishan.ini	10	0	2	0	500	0	0
17	wuyishan.ini	11	0	2	1	500	0	0
17	wuyishan.ini	12	0	2	2	500	0	0
17	wuyishan.ini	13	0	2	3	500	0	0
17	wuyishan.ini	14	0	2	4	500	0	0
17	wuyishan.ini	15	0	2	5	500	0	0
17	wuyishan.ini	16	0	2	6	500	0	0
17	wuyishan.ini	17	0	2	7	500	0	0
17	wuyishan.ini	18	0	2	8	500	0	0
17	wuyishan.ini	19	0	2	9	500	0	0
17	wuyishan.ini	20	0	2	10	500	0	0
17	wuyishan.ini	21	0	2	11	500	0	0
17	wuyishan.ini	22	0	2	12	500	0	0
17	wuyishan.ini	23	0	2	13	500	0	0
17	wuyishan.ini	24	0	3	0	100	0	0
17	wuyishan.ini	25	0	4	0	100	0	0
17	wuyishan.ini	26	0	4	1	100	0	0
17	wuyishan.ini	27	0	5	0	400	0	0
17	wuyishan.ini	28	0	5	1	400	0	0
17	wuyishan.ini	29	0	5	2	400	0	0
17	wuyishan.ini	30	0	5	3	400	0	0
17	wuyishan.ini	31	0	6	0	300	0	0
17	wuyishan.ini	32	0	6	1	300	0	0
17	wuyishan.ini	33	0	7	0	500	0	0
17	wuyishan.ini	34	0	7	1	500	0	0
17	wuyishan.ini	35	0	7	2	500	0	0
17	wuyishan.ini	36	0	7	3	500	0	0
17	wuyishan.ini	37	0	7	4	500	0	0
17	wuyishan.ini	38	0	7	5	500	0	0
17	wuyishan.ini	39	0	7	6	500	0	0
17	wuyishan.ini	40	0	7	7	500	0	0
17	wuyishan.ini	41	0	7	8	500	0	0
17	wuyishan.ini	42	0	7	9	500	0	0
17	wuyishan.ini	43	0	7	10	500	0	0
17	wuyishan.ini	44	0	7	11	500	0	0
17	wuyishan.ini	45	0	7	12	500	0	0
17	wuyishan.ini	46	0	7	13	500	0	0
17	wuyishan.ini	47	0	8	0	300	0	0
17	wuyishan.ini	48	0	8	1	300	0	0
17	wuyishan.ini	49	0	9	0	100	0	0
17	wuyishan.ini	50	0	9	1	100	0	0
17	wuyishan.ini	51	4	238	1	1	0	0
17	wuyishan.ini	52	4	239	1	1	0	0
17	wuyishan.ini	53	4	240	1	1	0	0
17	wuyishan.ini	54	6	1	18	0	0	0
17	wuyishan.ini	55	6	1	19	0	0	0
17	wuyishan.ini	56	4	396	1	0	0	0
17	wuyishan.ini	57	4	397	1	0	0	0
17	wuyishan.ini	58	6	1	196	10000	0	0
17	wuyishan.ini	59	6	1	206	30000	0	0
17	wuyishan.ini	60	4	508	1	20000	0	0
17	wuyishan.ini	61	6	1	432	0	0	0
17	wuyishan.ini	62	6	1	433	0	0	0
17	wuyishan.ini	63	6	1	434	0	0	0
17	wuyishan.ini	64	6	1	832	250000	0	0
