# VLTK Mobile — PC script/global source index
# Source of truth: /var/www/jx-pc/01_tinh_kiem_source/source/00.src-tinh-kiem/bin/Server/Server/script/global
# Directory rows preserve PC subdirectories; file rows preserve size/sha256. No Lua runtime semantics are claimed.
SourceIndex	EntryKind	SourceRoot	RelativePath	Directory	FileName	Extension	IsLua	SizeBytes	Sha256
297	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_13_03_2026.log	pgaming/cobac/baucua/logs	baucua_13_03_2026.log	log	0	5688	b9a1b5f9b47db62914bc3ddccef6c7295ffe5aeb92ddb192251b4adbdb025afb
298	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_14_03_2026.log	pgaming/cobac/baucua/logs	baucua_14_03_2026.log	log	0	3024	fad7e934484d0edf507b01b1f656cd1eab968a93a0cda1ddd4bdea1868538104
299	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_15_03_2026.log	pgaming/cobac/baucua/logs	baucua_15_03_2026.log	log	0	2376	00e7e70cef3833c3b7ab147db8551ec41a70bab461cdb880b5be23e21d66b3c0
300	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_18_01_2026.log	pgaming/cobac/baucua/logs	baucua_18_01_2026.log	log	0	2350	7d049e38545012d61460beb31a6750238f1ed8e5c9bef62520d3ed20fe9b5fbc
301	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_19_01_2026.log	pgaming/cobac/baucua/logs	baucua_19_01_2026.log	log	0	1872	94902bf1d2eaf1d8fef7d5d100d6417fe37cccedf21a10bcadcc0824f4a755b9
302	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_20_01_2026.log	pgaming/cobac/baucua/logs	baucua_20_01_2026.log	log	0	864	df79d83b8c75ab0ced1c069f91324f953ba6d309eb9a80ee318f9837cfdb94ac
303	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_20_11_2025.log	pgaming/cobac/baucua/logs	baucua_20_11_2025.log	log	0	1224	8c18403c9c739ee896ca9581193f97986e0e80ed9e22d57225ce469de25e3eb3
304	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_22_01_2026.log	pgaming/cobac/baucua/logs	baucua_22_01_2026.log	log	0	3744	847bb901023551d3a6929e3ef176e3be7cb5d87f689cb80f75fb4b1199de926c
305	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_22_03_2026.log	pgaming/cobac/baucua/logs	baucua_22_03_2026.log	log	0	1944	f9b836fc35147763fa52fb9ab70853c4b397975e7ca8f079fbfe3ba4ae3e1809
306	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_22_11_2025.log	pgaming/cobac/baucua/logs	baucua_22_11_2025.log	log	0	144	c75ba34203492ae9ba563fda47f4029777973d8268c082cf5adca3ccfc9a63c9
307	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_23_02_2026.log	pgaming/cobac/baucua/logs	baucua_23_02_2026.log	log	0	2736	d5bcfc9bddd6f3b0364bee61845f1a19833cb736b9d88e0d95ba40dc48dc1438
308	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_23_03_2026.log	pgaming/cobac/baucua/logs	baucua_23_03_2026.log	log	0	2736	f8d7b287786b4009e8cea2302311fd5f77856dae37de3939708ab66e819269aa
309	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_24_01_2026.log	pgaming/cobac/baucua/logs	baucua_24_01_2026.log	log	0	2664	55b79095bfeb8e197200a8059dca8675628f77e936008934a7fd9fe9f8574613
310	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_24_02_2026.log	pgaming/cobac/baucua/logs	baucua_24_02_2026.log	log	0	2088	6b11aa0bbaf3a861c934a8983582bbcd883e20354abbf887b36201e8f448d852
311	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_24_03_2026.log	pgaming/cobac/baucua/logs	baucua_24_03_2026.log	log	0	3024	f01b8e03c44866f020bca1512d8bcd343c72f2a51c692a16991e4985fd22fd57
312	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_24_11_2025.log	pgaming/cobac/baucua/logs	baucua_24_11_2025.log	log	0	2952	f01dab7f5d8b3dba61fed08853012448c4278cf6e1364093ac583cd53312def7
313	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_25_01_2026.log	pgaming/cobac/baucua/logs	baucua_25_01_2026.log	log	0	2664	0e4328c3e6c8a15bbfde522a4d9c636b01eac79c36326b4ff6c6feb59e199e01
314	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_25_02_2026.log	pgaming/cobac/baucua/logs	baucua_25_02_2026.log	log	0	3528	392afc869864dab8a46281c71fceea11911f672787f6472b516f814dcd8eb644
315	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_25_03_2026.log	pgaming/cobac/baucua/logs	baucua_25_03_2026.log	log	0	7056	72e180653e049eaae7543f70aa643f42c55c601d78ea18e70676aae0fe4547c0
316	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_26_01_2026.log	pgaming/cobac/baucua/logs	baucua_26_01_2026.log	log	0	2376	569a15cd31ad0f5489ff55bb1370484ed74462a2929a9d8697a921f80ad62daf
317	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_26_02_2026.log	pgaming/cobac/baucua/logs	baucua_26_02_2026.log	log	0	3096	3325f6f7f423ab7d5e4ab3c2828407cafe0e6722b3044e534b013e8a2c92c41c
318	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_26_11_2025.log	pgaming/cobac/baucua/logs	baucua_26_11_2025.log	log	0	495	659815251146e7e45948c271614dec2b57dd46f033927f9080fd6e614e1394ed
319	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_27_01_2026.log	pgaming/cobac/baucua/logs	baucua_27_01_2026.log	log	0	5472	118e1dbb419540255c9ee59c4c5fdd32cce2de4607b1ccf14fbbb0c7bf0612de
320	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_27_02_2026.log	pgaming/cobac/baucua/logs	baucua_27_02_2026.log	log	0	360	73d345617c1b55a10c1e074e75109efd502b3e30e4a7c27584891962fedba5b9
321	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_28_01_2026.log	pgaming/cobac/baucua/logs	baucua_28_01_2026.log	log	0	4680	df77aa3779e557693eb43f5621b25c0b7a64e4fa29831b4ee287b99ae837739f
322	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_28_02_2026.log	pgaming/cobac/baucua/logs	baucua_28_02_2026.log	log	0	3384	17629607eb08e911d23b99440c4e5e63442d25e806ef025f016749ec186aa013
323	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_28_03_2026.log	pgaming/cobac/baucua/logs	baucua_28_03_2026.log	log	0	1368	fa323987299a94e2e6874b9bc9238c24cbd42d7ce25bb4966becde20c90f9ffd
324	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_28_10_2025.log	pgaming/cobac/baucua/logs	baucua_28_10_2025.log	log	0	1152	5cb76b072544f432c6efad844d13f3d9974ca771bdf182c6109ac14e55cfe911
325	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_29_01_2026.log	pgaming/cobac/baucua/logs	baucua_29_01_2026.log	log	0	1944	df08e2235d2eb0b12127fa315ad4a50b04abbb7d4f9e292ff44aa02107a9b619
326	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_29_03_2026.log	pgaming/cobac/baucua/logs	baucua_29_03_2026.log	log	0	1533	17f10f490aec71e578591a3628935265579c1edda8cbc13b7771adcc68d654aa
327	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_30_01_2026.log	pgaming/cobac/baucua/logs	baucua_30_01_2026.log	log	0	9000	9726088a25d54573573e28029437c3ecb077b5241f5559e00e7569f6dc923b35
328	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/cobac/baucua/logs/baucua_31_01_2026.log	pgaming/cobac/baucua/logs	baucua_31_01_2026.log	log	0	26352	f71721f379a51472068feea496a179f6f1292336097a6516dcce0baec8721681
329	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/configserver/configall.lua	pgaming/configserver	configall.lua	lua	1	10950	3d51fc80fb69d083031bdc6a1a72d24304106008a3ed64c2f79cd3abe63737ba
330	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/configserver/phanthuongeventcacthang.lua	pgaming/configserver	phanthuongeventcacthang.lua	lua	1	32266	ee330c589d669d6c86c83bfd35194b87730e460312f2a01e777f6faf52ae1cf9
331	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/configserver/phanthuonghoatdong.lua	pgaming/configserver	phanthuonghoatdong.lua	lua	1	24147	b23b67e8eb6a6f97936f6bbab79b70ac6e08ce54d375b2de6108fed02431738a
332	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/configserver/taskserver.lua	pgaming/configserver	taskserver.lua	lua	1	7842	f5558c49071796a9d651b9cfbe72f944115f9885737eea6e00f3f840d197f1f8
333	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/doivukhixanh/doivukhixanh.lua	pgaming/doivukhixanh	doivukhixanh.lua	lua	1	1685	251fd8a28866e79aa24f25ac35e2ea1952028c185264631e341354df373140cb
334	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/doivukhixanh/makeitemblue.lua	pgaming/doivukhixanh	makeitemblue.lua	lua	1	16376	e96f68dd3b0935d243c557203b20b1bf112978ebfecbae7830713e14387d310a
335	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/inc.lua	pgaming	inc.lua	lua	1	10673	be5d56a0a6976ed0f354271c308681fa71dbdc6bc404fc56f6977864d87e57ab
336	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/item/camnangvip.lua	pgaming/item	camnangvip.lua	lua	1	55520	adc71a3c4fc0f1aee099d6f587473f454042f4f1e86084adc1b8fb4900be58ec
337	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/item/ruonghkmplink.lua	pgaming/item	ruonghkmplink.lua	lua	1	445	bccb19558101488468e53bb82b2dbfc1373045e217c66b8e2fdd7166464de749
338	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/item/ruonghoangkim.lua	pgaming/item	ruonghoangkim.lua	lua	1	19062	9fbf0a21a28cebf1242bc2bbc076c1e786f7953f61c02085972ddfddbd7b8dae
339	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/item/ruongtranbang.lua	pgaming/item	ruongtranbang.lua	lua	1	7550	5fb267f264627fdd168941e30769b01304486fd1838fb6c7fe61c4ff2b4915cc
340	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/liendau.lua	pgaming	liendau.lua	lua	1	6235	1bfa4f3bf1dbe9caa2cf02952168e5c01b7a81c34c770d2ee9de03b040babcd0
341	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bossdai/goldboss_death.lua	pgaming/missions/bosshoangkim/bossdai	goldboss_death.lua	lua	1	6770	7a91486852c859b97fdb221ee4a76180613fdba5e43142b3504509cd748d816e
342	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bossdai/goldboss_h.lua	pgaming/missions/bosshoangkim/bossdai	goldboss_h.lua	lua	1	45929	65825ebf5c2c32b9e305714c523b281a005d27932f51732229e0c5805a1b5d78
343	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bossdai/goldboss_main.lua	pgaming/missions/bosshoangkim/bossdai	goldboss_main.lua	lua	1	228	f04b1169d57d66a91f35eb2c2386fa861a6b8dc9de97800b55da46dd6865ddaa
344	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bossdai/lib/itemhead.lua	pgaming/missions/bosshoangkim/bossdai/lib	itemhead.lua	lua	1	32328	a407dae3465c04aaab271addb133f105705d0545a78f39e75bc686e603250fcd
345	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bossdai/lib/serverlib.lua	pgaming/missions/bosshoangkim/bossdai/lib	serverlib.lua	lua	1	4706	d9ee01714e55e42fd845a88c03f393a51c91e965798d1bcdcff744a426a43dad
346	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bosstieu/lib/itemhead.lua	pgaming/missions/bosshoangkim/bosstieu/lib	itemhead.lua	lua	1	32328	a407dae3465c04aaab271addb133f105705d0545a78f39e75bc686e603250fcd
347	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bosstieu/lib/serverlib.lua	pgaming/missions/bosshoangkim/bosstieu/lib	serverlib.lua	lua	1	4707	1a91156e148f3eb2d260fc82eefb55adf5d9fcd4eca0f9c9a3ffeff1e765d423
348	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bosstieu/smallboss_death.lua	pgaming/missions/bosshoangkim/bosstieu	smallboss_death.lua	lua	1	3161	0c6d49e873c5af47a5774185a85092e9e701c6ad4622cd827f80187e01a8a5da
349	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bosstieu/smallboss_h.lua	pgaming/missions/bosshoangkim/bosstieu	smallboss_h.lua	lua	1	7277	6dcbb98e789d8b0f380060d246d269b414117e665c1a6175a57b2b58ddecf3dd
350	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/missions/bosshoangkim/bosstieu/smallboss_main.lua	pgaming/missions/bosshoangkim/bosstieu	smallboss_main.lua	lua	1	150	518ca5abeac7efab1b9906b1eeda94331bfc722de1317322077bdcf57e708eeb
351	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapan.lua	pgaming	nangcapan.lua	lua	1	11971	368e7fc877dd60a4db501e3adbd46bda54f789b92425f3f4bb56ddd08fec14fc
352	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/bacdauthanmadon.lua	pgaming/nangcapngua	bacdauthanmadon.lua	lua	1	176	406d2beb2ee5c72a52a52f515c91b765eb768ce893031f63eb7b815bddb36449
353	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/bacdauthanmathuat.lua	pgaming/nangcapngua	bacdauthanmathuat.lua	lua	1	33	8c710b6764d119ad27ce1abc8352fea9c2b2756302a4f41661c6fb9d14b26c3f
354	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/cotuoi1.lua	pgaming/nangcapngua	cotuoi1.lua	lua	1	1291	8c7206db6f565e3377ddbc247d21c4bfddf815ed749a3d07a20dc661f7f65852
355	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/cotuoi2.lua	pgaming/nangcapngua	cotuoi2.lua	lua	1	1291	41220cbe7a3d9412633c3082acac09c108f25efec1e40ea9856fa2cf6dbd4cc6
356	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/cotuoi3.lua	pgaming/nangcapngua	cotuoi3.lua	lua	1	1290	7c72f6af345b682a8ce7ab56e4f62d0a444203cc97efa0893b7bbbc6cc7476bb
357	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/cotuoi4.lua	pgaming/nangcapngua	cotuoi4.lua	lua	1	1291	49d3b3f14bd640c8d2160a495c43152220b4af4890fa10c061b53b28d540919f
358	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/lib/inc.lua	pgaming/nangcapngua/lib	inc.lua	lua	1	10673	be5d56a0a6976ed0f354271c308681fa71dbdc6bc404fc56f6977864d87e57ab
359	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/nangcapngua.lua	pgaming/nangcapngua	nangcapngua.lua	lua	1	20733	b9f622884ccf1ba1b7d6b8ca60f0395d77d9086d0daacc21b58ec3d021c75299
360	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapngua/npcnangcapngua.lua	pgaming/nangcapngua	npcnangcapngua.lua	lua	1	994	e3ad47626850a3d0be3870231c92831e2bbd276aca00644ef8c77d8278cfd1f1
361	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcapphiphong.lua	pgaming	nangcapphiphong.lua	lua	1	10840	dc4069ce29f3f33dc88e9742cecc2c743004090258ede92d75361c91b0754515
362	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nangcaptrangsuc.lua	pgaming	nangcaptrangsuc.lua	lua	1	12790	cf5e61ec7613f6deb61ad523cbd3d954ee7739ed87a6a311559b0c78aabe889d
363	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/nguahoangkim.lua	pgaming	nguahoangkim.lua	lua	1	2805	3da4b9e371177942abbfe2f231c0f29e5691053469f1da7e24aae8278f5b0f8f
364	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/allbanngua.lua	pgaming/npc/banngua	allbanngua.lua	lua	1	7467	f59c8a938586bdcc9ec527e47c8bf34536f8dcd9cf7ffafbf968801065fc88ed
365	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/bienkinh.lua	pgaming/npc/banngua	bienkinh.lua	lua	1	759	1a34a7d692a3dd8da4d3f217eeba97407869c1e034668100a20dd0ce965ed953
366	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/daily.lua	pgaming/npc/banngua	daily.lua	lua	1	794	d96c6f960f6a71312e91ec3a18412e3c0b094fa3a80b317d053ee4b3eb1640f9
367	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/duongchau.lua	pgaming/npc/banngua	duongchau.lua	lua	1	688	91ad9d875d356ea4058eb3677013d28821b41d5784b3c355c7c882b7fb9b7fc3
368	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/laman.lua	pgaming/npc/banngua	laman.lua	lua	1	956	3edb3c8a3ad3daf79d2eec3ad31a639a697a57aa3bb6a04232343c9b2216f77e
369	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/phuongtuong.lua	pgaming/npc/banngua	phuongtuong.lua	lua	1	807	52ad4ca7cf6aab96773331644521a494a9c5de0d158eff443651ce4c399b6724
370	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/thanhdo.lua	pgaming/npc/banngua	thanhdo.lua	lua	1	726	afbc36637633425f2187cacf015f835196ae0a7e38975aa0465957dc78091531
371	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/banngua/tuongduong.lua	pgaming/npc/banngua	tuongduong.lua	lua	1	790	8060c912ff05eedf6b58158cc0f7ca1eb7e37a53d3e5fe8d7adbe69b4a8a8e00
372	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/caibang.lua	pgaming/npc/chuongmoncacphai	caibang.lua	lua	1	11576	8b7162004fafa45dcb89ec0fb078cffd343e694b5eefc987fc95ec36bf87de32
373	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/conlon.lua	pgaming/npc/chuongmoncacphai	conlon.lua	lua	1	10390	ba86d39c7177a1e28cdabf4abf8005dc0151f31bef0bfd6cd1aab0a19b6ad758
374	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/duongmon.lua	pgaming/npc/chuongmoncacphai	duongmon.lua	lua	1	18272	a592421665725d04cbbb8a4233dcf609e5e2dd8b78e14130a038b2c2350c014b
375	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/ngamy.lua	pgaming/npc/chuongmoncacphai	ngamy.lua	lua	1	20033	6809ed84b90403887e41dc41f8b2d12c288015ed940228c54df76c8f46dfee1f
376	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/ngudoc.lua	pgaming/npc/chuongmoncacphai	ngudoc.lua	lua	1	10009	0c2405989b694fa0a10a3aed94103b16258d0ac800d0cf78d9d9597acb3adbb6
377	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/thiennhan.lua	pgaming/npc/chuongmoncacphai	thiennhan.lua	lua	1	13830	606de52c1deb56f9f445a880a7ee30d61cc926068e13f8ff36a65a192ecc4f86
378	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/thienvuong.lua	pgaming/npc/chuongmoncacphai	thienvuong.lua	lua	1	13251	60a75873d8758a2ce34f7b28633c8f73fdd7d8119d57d29a52fae4193de15308
379	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/thieulam.lua	pgaming/npc/chuongmoncacphai	thieulam.lua	lua	1	13397	f9b8ff9566981ede9eecb1cb137052c290691a28d3f9b9025d8e9168b882b281
380	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/thuyyen.lua	pgaming/npc/chuongmoncacphai	thuyyen.lua	lua	1	15858	53c9c9816bacdc83b9869ad0d626b24f6b92acccbb4de83611adc7b88a4ab4aa
381	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/chuongmoncacphai/vodang.lua	pgaming/npc/chuongmoncacphai	vodang.lua	lua	1	16357	3a4ed5aeb86c9e6343593eea9cef45de9ad27f5f6fb59064dccd5806ed708b8a
382	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/freepk/chuyendoitrangbihkmp.lua	pgaming/npc/freepk	chuyendoitrangbihkmp.lua	lua	1	53130	abab6e8672cd771d671e2c10798ab724583eff643eaae0672509799369c8d3e2
383	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/freepk/doivatpham.lua	pgaming/npc/freepk	doivatpham.lua	lua	1	20430	181a486231468650facb280069042450c004c78723766f918e880e88871a44b0
384	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/freepk/vatphamhotro.lua	pgaming/npc/freepk	vatphamhotro.lua	lua	1	7538	07bd6b0362759e4fd0f6b3bb062b188ec4855e22946b3e258af5cdc60d424427
385	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/giftcode.lua	pgaming/npc	giftcode.lua	lua	1	4762	a2f7a41f553da4ca33bdaa10290941da99906800ef72ce266cf36f09a516c9c6
386	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hangrong.lua	pgaming/npc	hangrong.lua	lua	1	7696	ce7ca0bd4f700c8286da347b41bbc0c70158ab86dddc94ccf5d8afaa3b9c8d52
387	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/allhieuthuoc.lua	pgaming/npc/hieuthuoc	allhieuthuoc.lua	lua	1	4324	1a67e55bfb434fe772b0227091d6a6be2ee052f7a4a0a50c89fd7e1da9a9a3d7
388	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/daohoanguyen/daohoanguyen.lua	pgaming/npc/hieuthuoc/daohoanguyen	daohoanguyen.lua	lua	1	818	66edc2f2f8202c004ad0cff213afe55cbfffa5523ecb8ae6abf66169609345c0
389	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/liendau/liendau.lua	pgaming/npc/hieuthuoc/liendau	liendau.lua	lua	1	771	af8769a585f48d3d2d84fef40267c0d281f65dd1da42cdb225e9296e1539697a
390	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/macbac/macbac.lua	pgaming/npc/hieuthuoc/macbac	macbac.lua	lua	1	848	c3ae2dbd87d773238818c437bb9ca26fec38b8694fda70c1c510505071a84855
391	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/caibang.lua	pgaming/npc/hieuthuoc/monphai	caibang.lua	lua	1	874	318bfe5cbb1d36d886ff075fcb3f8a5bdf9909980072d15b09e222503a33956e
392	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/conlon.lua	pgaming/npc/hieuthuoc/monphai	conlon.lua	lua	1	859	9511dd6a7c88e2cbc2316825203d72e4ad6bace1ed7dcb2c6940edff467af8d9
393	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/duongmon.lua	pgaming/npc/hieuthuoc/monphai	duongmon.lua	lua	1	915	7d570a0e50c28b7522beb2ad498e9c051a56761b659d0b1c8e6c8351117e0752
394	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/ngami.lua	pgaming/npc/hieuthuoc/monphai	ngami.lua	lua	1	1103	deb08633399ef8e18d747e34fc9fc855ac196fdca7c5a57642b38ebac4e2a9a0
395	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/ngudoc.lua	pgaming/npc/hieuthuoc/monphai	ngudoc.lua	lua	1	926	97dd1bef4bb9965f2d265b3b4b58232a6d490654974198ab8d6f15e19ceb448f
396	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/thiennhan.lua	pgaming/npc/hieuthuoc/monphai	thiennhan.lua	lua	1	899	d615823e86bd4a5a1fe2fb980b8a3be47eb625a7e49d910087110cc4bddbd569
397	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/thienvuong.lua	pgaming/npc/hieuthuoc/monphai	thienvuong.lua	lua	1	905	541b0753c3a4d31e671bbd10a99a1e11f8576207836d9c3e2195d64c1f8e1c84
398	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/thieulam.lua	pgaming/npc/hieuthuoc/monphai	thieulam.lua	lua	1	902	e6b355ca86d8ca2e22a8f9245a1ef11612d165840d338ddfdf124860ca38edf8
399	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/thuyyen.lua	pgaming/npc/hieuthuoc/monphai	thuyyen.lua	lua	1	854	fa4c7df35f1dfd5483731ee26c2132b3abef4ff40294075e0578e492f0d498cb
400	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/monphai/vodang.lua	pgaming/npc/hieuthuoc/monphai	vodang.lua	lua	1	957	6f8cb34b019e6caedab3678937ae22c91d20e1ccfcde0e64d9ecfc6906dcf214
401	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/taytuydao/taytuydao.lua	pgaming/npc/hieuthuoc/taytuydao	taytuydao.lua	lua	1	678	05cb215ad4d77c63888eae90be1610016bedfa36aebb5c4b65dd3fb68b0c84d9
402	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/bienkinh.lua	pgaming/npc/hieuthuoc/thanhthi	bienkinh.lua	lua	1	1207	77ebeb184e39873798218218137fea63a683be0ac332bec0797739072dc276a3
403	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/daily.lua	pgaming/npc/hieuthuoc/thanhthi	daily.lua	lua	1	1179	de82c2607c4ce663d8f21132942c752f62f9ce68879293b710e09a3fff46c794
404	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/duongchau.lua	pgaming/npc/hieuthuoc/thanhthi	duongchau.lua	lua	1	1717	01b6a98997d0f9cbdd0962d409ba8172c7c973f8f6f82e14bed975bb7554e7d9
